Billing Document,Document Number,POS Invoice No.,Business Area,Posting Date,Document Type,Document Date,Assignment,G/L Account,Cleared/open items symbol,Item,Line item,Purchasing Document,Quantity,Posting Period,Posting Key,Amount in local currency,Local Currency,Tax code,Clearing Document,Reference,Account,Special G/L Ind.,Cost Center,Company Code,Discount Percent 2,Debit/Credit Ind.,Text,Customer,User name,Offsetting acct no.,Vendor,Year/month,Offsett.account type,Site,Account Type
,5100020605,,,2/7/2025,RE,2/7/2025,20250207,10065009,,0,3,,0.000,11,40,600.00,INR,0B,,0072068479,10065009,,,IN01,0.000,S,,,SAPAUTO,V-1350,,2024/11,K,,S
,5100020606,,,2/7/2025,RE,2/7/2025,20250207,10065009,,0,3,,0.000,11,40,900.00,INR,0C,,0072068522,10065009,,,IN01,0.000,S,,,SAPAUTO,V-1068,,2024/11,K,,S
,5100020639,,,2/8/2025,RE,2/8/2025,20250208,10065009,,0,3,,0.000,11,40,"1,020.00",INR,0B,,0072068557,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020640,,,2/8/2025,RE,2/8/2025,20250208,10065009,,0,3,,0.000,11,40,"2,100.00",INR,0B,,0072068560,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020641,,,2/8/2025,RE,2/8/2025,20250208,10065009,,0,3,,0.000,11,40,375.00,INR,0A,,0072068566,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020663,,,2/9/2025,RE,2/9/2025,20250209,10065009,,0,3,,0.000,11,40,900.00,INR,0C,,0072068582,10065009,,,IN01,0.000,S,,,SAPAUTO,V-0911,,2024/11,K,,S
,5100020664,,,2/9/2025,RE,2/9/2025,20250209,10065009,,0,3,,0.000,11,40,960.00,INR,0B,,0072068665,10065009,,,IN01,0.000,S,,,SAPAUTO,V-1654,,2024/11,K,,S
,5100020767,,,2/10/2025,RE,2/10/2025,20250210,10065009,,0,3,,0.000,11,40,780.00,INR,0B,,0072068430,10065009,,,IN01,0.000,S,,,SAPAUTO,V-1654,,2024/11,K,,S
,5100020767,,,2/10/2025,RE,2/10/2025,20250210,10065009,,0,5,,0.000,11,40,900.00,INR,0B,,0072068430,10065009,,,IN01,0.000,S,,,SAPAUTO,V-1654,,2024/11,K,,S
,5100020767,,,2/10/2025,RE,2/10/2025,20250210,10065009,,0,7,,0.000,11,40,"6,960.00",INR,0B,,0072068430,10065009,,,IN01,0.000,S,,,SAPAUTO,V-1654,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,3,,0.000,11,40,130.80,INR,0B,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,5,,0.000,11,40,130.80,INR,0B,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,7,,0.000,11,40,130.80,INR,0B,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,9,,0.000,11,40,226.80,INR,0B,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,11,,0.000,11,40,226.80,INR,0B,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,13,,0.000,11,40,226.80,INR,0B,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,15,,0.000,11,40,"1,320.00",INR,0B,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,17,,0.000,11,40,960.00,INR,0B,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,19,,0.000,11,40,178.80,INR,0B,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,21,,0.000,11,40,178.80,INR,0B,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,23,,0.000,11,40,261.60,INR,0B,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,25,,0.000,11,40,7.50,INR,0A,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,27,,0.000,11,40,15.00,INR,0A,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,29,,0.000,11,40,15.00,INR,0A,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,31,,0.000,11,40,22.50,INR,0A,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,33,,0.000,11,40,250.80,INR,0B,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,35,,0.000,11,40,828.00,INR,0B,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,37,,0.000,11,40,100.00,INR,0A,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,39,,0.000,11,40,540.00,INR,0B,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,41,,0.000,11,40,178.80,INR,0B,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,43,,0.000,11,40,540.00,INR,0B,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,45,,0.000,11,40,550.80,INR,0B,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,47,,0.000,11,40,540.00,INR,0B,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,49,,0.000,11,40,480.00,INR,0B,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020934,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,51,,0.000,11,40,180.00,INR,0B,,0072068569,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020935,,,2/12/2025,RE,2/12/2025,20250212,10065009,,0,3,,0.000,11,40,214.80,INR,0B,,0072068664,10065009,,,IN01,0.000,S,,,SAPAUTO,V-1534,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,3,,0.000,11,40,136.50,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,5,,0.000,11,40,129.00,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,7,,0.000,11,40,99.00,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,9,,0.000,11,40,58.50,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,11,,0.000,11,40,45.00,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,13,,0.000,11,40,75.00,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,15,,0.000,11,40,30.00,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,17,,0.000,11,40,123.00,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,19,,0.000,11,40,126.00,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,21,,0.000,11,40,54.00,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,23,,0.000,11,40,75.00,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,25,,0.000,11,40,48.00,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,27,,0.000,11,40,156.00,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,29,,0.000,11,40,34.50,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,31,,0.000,11,40,75.00,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,33,,0.000,11,40,126.00,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,35,,0.000,11,40,90.00,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,37,,0.000,11,40,105.00,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,39,,0.000,11,40,120.00,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,41,,0.000,11,40,81.90,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,43,,0.000,11,40,75.00,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,45,,0.000,11,40,57.00,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021030,,,2/13/2025,RE,2/13/2025,20250213,10065009,,0,47,,0.000,11,40,28.50,INR,0I,,0072068699,10065009,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100021117,,,2/16/2025,RE,2/16/2025,20250216,10065009,,0,3,,0.000,11,40,300.00,INR,0B,,0072068781,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021334,,,2/19/2025,RE,2/19/2025,20250219,10065009,,0,3,,0.000,11,40,"1,320.00",INR,0B,,0072068819,10065009,,,IN01,0.000,S,,,SAPAUTO,V-1350,,2024/11,K,,S
,5100021436,,,2/20/2025,RE,2/20/2025,20250220,10065009,,0,3,,0.000,11,40,75.00,INR,0I,,0072068888,10065009,,,IN01,0.000,S,,,SAPAUTO,V-1591,,2024/11,K,,S
,5100021468,,,2/21/2025,RE,2/21/2025,20250221,10065009,,0,3,,0.000,11,40,"2,760.00",INR,0B,,0072068870,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021469,,,2/21/2025,RE,2/21/2025,20250221,10065009,,0,3,,0.000,11,40,250.80,INR,0B,,0072068914,10065009,,,IN01,0.000,S,,,SAPAUTO,V-1591,,2024/11,K,,S
,5100021486,,,2/22/2025,RE,2/22/2025,20250222,10065009,,0,3,,0.000,11,40,"1,320.00",INR,0B,,0072068757,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100021486,,,2/22/2025,RE,2/22/2025,20250222,10065009,,0,5,,0.000,11,40,40.00,INR,0A,,0072068757,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100021486,,,2/22/2025,RE,2/22/2025,20250222,10065009,,0,7,,0.000,11,40,40.00,INR,0A,,0072068757,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100021486,,,2/22/2025,RE,2/22/2025,20250222,10065009,,0,9,,0.000,11,40,178.80,INR,0B,,0072068757,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100021486,,,2/22/2025,RE,2/22/2025,20250222,10065009,,0,11,,0.000,11,40,442.80,INR,0B,,0072068757,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100021486,,,2/22/2025,RE,2/22/2025,20250222,10065009,,0,13,,0.000,11,40,660.00,INR,0B,,0072068757,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100021486,,,2/22/2025,RE,2/22/2025,20250222,10065009,,0,15,,0.000,11,40,660.00,INR,0B,,0072068757,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100021486,,,2/22/2025,RE,2/22/2025,20250222,10065009,,0,17,,0.000,11,40,984.00,INR,0B,,0072068757,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100021486,,,2/22/2025,RE,2/22/2025,20250222,10065009,,0,19,,0.000,11,40,226.80,INR,0B,,0072068757,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100021486,,,2/22/2025,RE,2/22/2025,20250222,10065009,,0,21,,0.000,11,40,226.80,INR,0B,,0072068757,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100021486,,,2/22/2025,RE,2/22/2025,20250222,10065009,,0,23,,0.000,11,40,166.80,INR,0B,,0072068757,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100021486,,,2/22/2025,RE,2/22/2025,20250222,10065009,,0,25,,0.000,11,40,166.80,INR,0B,,0072068757,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100021486,,,2/22/2025,RE,2/22/2025,20250222,10065009,,0,27,,0.000,11,40,333.60,INR,0B,,0072068757,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100021486,,,2/22/2025,RE,2/22/2025,20250222,10065009,,0,29,,0.000,11,40,58.50,INR,0B,,0072068757,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100021486,,,2/22/2025,RE,2/22/2025,20250222,10065009,,0,31,,0.000,11,40,226.80,INR,0B,,0072068757,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100021486,,,2/22/2025,RE,2/22/2025,20250222,10065009,,0,33,,0.000,11,40,226.80,INR,0B,,0072068757,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100021486,,,2/22/2025,RE,2/22/2025,20250222,10065009,,0,35,,0.000,11,40,"3,960.00",INR,0B,,0072068757,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100021514,,,2/23/2025,RE,2/23/2025,20250223,10065009,,0,3,,0.000,11,40,"1,375.00",INR,0A,,0072068912,10065009,,,IN01,0.000,S,,,SAPAUTO,V-1534,,2024/11,K,,S
,5100021515,,,2/23/2025,RE,2/23/2025,20250223,10065009,,0,3,,0.000,11,40,650.00,INR,0A,,0072068915,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021533,,,2/24/2025,RE,2/24/2025,20250224,10065009,,0,3,,0.000,11,40,110.00,INR,0A,,0072068926,10065009,,,IN01,0.000,S,,,SAPAUTO,V-0887,,2024/11,K,,S
,5100021534,,,2/24/2025,RE,2/24/2025,20250224,10065009,,0,3,,0.000,11,40,142.80,INR,0B,,0072068919,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100021534,,,2/24/2025,RE,2/24/2025,20250224,10065009,,0,5,,0.000,11,40,154.80,INR,0B,,0072068919,10065009,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100021621,,,2/25/2025,RE,2/25/2025,20250225,10065009,,0,3,,0.000,11,40,400.00,INR,0A,,0072068976,10065009,,,IN01,0.000,S,,,SAPAUTO,V-1654,,2024/11,K,,S
,5100021700,,,2/26/2025,RE,2/26/2025,20250226,10065009,,0,3,,0.000,11,40,540.00,INR,0B,,0072068986,10065009,,,IN01,0.000,S,,,SAPAUTO,V-0887,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,3,,0.000,11,40,"8,760.00",INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,5,,0.000,11,40,960.00,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,7,,0.000,11,40,190.80,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,9,,0.000,11,40,190.80,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,11,,0.000,11,40,550.80,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,13,,0.000,11,40,190.80,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,15,,0.000,11,40,550.80,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,17,,0.000,11,40,100.00,INR,0A,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,19,,0.000,11,40,190.80,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,21,,0.000,11,40,358.80,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,23,,0.000,11,40,358.80,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,25,,0.000,11,40,358.80,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,27,,0.000,11,40,984.00,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,29,,0.000,11,40,333.60,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,31,,0.000,11,40,40.00,INR,0A,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,33,,0.000,11,40,40.00,INR,0A,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,35,,0.000,11,40,40.00,INR,0A,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,37,,0.000,11,40,40.00,INR,0A,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,39,,0.000,11,40,40.00,INR,0A,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,41,,0.000,11,40,80.00,INR,0A,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,43,,0.000,11,40,80.00,INR,0A,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,45,,0.000,11,40,40.00,INR,0A,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,47,,0.000,11,40,245.00,INR,0A,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,49,,0.000,11,40,500.40,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,51,,0.000,11,40,333.60,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,53,,0.000,11,40,238.80,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,55,,0.000,11,40,716.40,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,57,,0.000,11,40,716.40,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,59,,0.000,11,40,477.60,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,61,,0.000,11,40,504.00,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,63,,0.000,11,40,504.00,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,65,,0.000,11,40,238.80,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,67,,0.000,11,40,100.00,INR,0A,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,69,,0.000,11,40,540.00,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,71,,0.000,11,40,200.00,INR,0A,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,73,,0.000,11,40,540.00,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,75,,0.000,11,40,400.00,INR,0A,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,77,,0.000,11,40,"1,740.00",INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,79,,0.000,11,40,400.00,INR,0A,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,81,,0.000,11,40,925.00,INR,0A,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,83,,0.000,11,40,194.50,INR,0A,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021793,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,85,,0.000,11,40,550.80,INR,0B,,0072068842,10065009,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100021794,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,3,,0.000,11,40,"1,560.00",INR,0B,,0072069042,10065009,,,IN01,0.000,S,,,SAPAUTO,V-1654,,2024/11,K,,S
,5100021795,,,2/27/2025,RE,2/27/2025,20250227,10065009,,0,3,,0.000,11,40,250.80,INR,0B,,0072069013,10065009,,,IN01,0.000,S,,,SAPAUTO,V-1534,,2024/11,K,,S
,,,,,,,,,@5C\Qopen@,,,,,,,"87,325.70",INR,,,,10065009,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"87,325.70",INR,,,,10065009,,,,,,,,,,,,,,
